"teff","logg","feh","alphafe","bcg"
2700,4,-0.5,0.2,-1.913
2700,4,-0.75,0,-1.822
2700,4,-0.75,0.3,-1.847
2700,4,-1.5,0,-1.429
2700,4,-1.5,0.4,-1.59
2700,4,-2,0,-1.151
2700,4,-2,0.4,-1.32
2700,4,-2.5,0,-0.9
2700,4,-2.5,0.4,-1.034
2700,4,-3,0,-0.673
2700,4,-3,0.4,-0.779
2700,4.5,0,0,-2.101
2700,4.5,0.25,0,-2.16
2700,4.5,0.5,0,-2.205
2700,4.5,0.75,0,-2.236
2700,4.5,1,0,-2.254
2700,4.5,-0.25,0,-2.023
2700,4.5,-0.25,0.1,-2.004
2700,4.5,-0.5,0,-1.926
2700,4.5,-0.5,0.2,-1.926
2700,4.5,-0.75,0,-1.806
2700,4.5,-0.75,0.3,-1.855
2700,4.5,-1,0,-1.666
2700,4.5,-1,0.4,-1.785
2700,4.5,-1.5,0.4,-1.545
2700,4.5,-2,0,-1.062
2700,4.5,-2,0.4,-1.237
2700,4.5,-2.5,0,-0.796
2700,4.5,-2.5,0.4,-0.93
2700,4.5,-3,0,-0.557
2700,4.5,-3,0.4,-0.662
2700,5,0,0,-2.125
2700,5,0.25,0,-2.189
2700,5,0.5,0,-2.228
2700,5,0.75,0,-2.247
2700,5,1,0,-2.246
2700,5,-0.25,0,-2.035
2700,5,-0.5,0,-1.917
2700,5,-0.5,0.2,-1.934
2700,5,-0.75,0,-1.776
2700,5,-0.75,0.3,-1.851
2700,5,-1,0,-1.618
2700,5,-1,0.4,-1.765
2700,5,-1.5,0,-1.285
2700,5,-1.5,0.4,-1.479
2700,5,-2,0,-0.974
2700,5,-2,0.4,-1.143
2700,5,-2.5,0,-0.697
2700,5,-2.5,0.4,-0.824
2700,5,-3,0,-0.451
2700,5.5,0,0,-2.147
2700,5.5,0.25,0,-2.224
2700,5.5,0.5,0,-2.27
2700,5.5,0.75,0,-2.286
2700,5.5,1,0,-2.276
2700,5.5,-0.25,0,-2.037
2700,5.5,-0.25,0.1,-2.033
2700,5.5,-0.5,0,-1.899
2700,5.5,-0.5,0.2,-1.931
2700,5.5,-0.75,0,-1.739
2700,5.5,-0.75,0.3,-1.831
2700,5.5,-1,0,-1.566
2700,5.5,-1,0.4,-1.727
2700,5.5,-1.5,0,-1.214
2700,5.5,-1.5,0.4,-1.4
2700,5.5,-2,0.4,-1.045
2700,5.5,-2.5,0.4,-0.72
2725,3.5,0,0,-2.05
2725,3.5,0.25,0,-2.151
2725,3.5,0.5,0,-2.265
2725,3.5,0.75,0,-2.397
2725,3.5,1,0,-2.533
2725,3.5,-0.25,0,-1.958
2725,3.5,-0.25,0.1,-1.949
2725,3.5,-0.5,0,-1.868
2725,3.5,-0.5,0.2,-1.868
2725,3.5,-0.75,0,-1.778
2725,3.5,-0.75,0.3,-1.8
2725,3.5,-1,0,-1.68
2725,3.5,-1,0.4,-1.739
2725,3.5,-1.5,0,-1.454
2725,3.5,-1.5,0.4,-1.574
2725,3.5,-2,0,-1.218
2725,3.5,-2,0.4,-1.358
2725,3.5,-2.5,0,-0.999
2725,3.5,-2.5,0.4,-1.116
2725,3.5,-3,0,-0.798
2725,3.5,-3,0.4,-0.893
2725,3.5,-3.5,0,-0.62
2725,3.5,-3.5,0.4,-0.7
2725,4,0,0,-2.034
2725,4,0.25,0,-2.105
2725,4,0.5,0,-2.172
2725,4,0.75,0,-2.238
2725,4,1,0,-2.304
2725,4,-0.25,0,-1.958
2725,4,-0.25,0.1,-1.942
2725,4,-0.5,0,-1.874
2725,4,-0.5,0.2,-1.868
2725,4,-0.75,0,-1.776
2725,4,-0.75,0.3,-1.804
2725,4,-1,0,-1.663
2725,4,-1,0.4,-1.745
2725,4,-1.5,0,-1.401
2725,4,-1.5,0.4,-1.556
2725,4,-2,0,-1.136
2725,4,-2,0.4,-1.297
2725,4,-2.5,0,-0.894
2725,4,-2.5,0.4,-1.023
2725,4,-3,0,-0.673
2725,4,-3,0.4,-0.776
2725,4.5,0,0,-2.048
2725,4.5,0.25,0,-2.107
2725,4.5,0.5,0,-2.154
2725,4.5,0.75,0,-2.189
2725,4.5,1,0,-2.213
2725,4.5,-0.25,0,-1.972
2725,4.5,-0.25,0.1,-1.956
2725,4.5,-0.5,0,-1.879
2725,4.5,-0.5,0.2,-1.881
2725,4.5,-0.75,0,-1.764
2725,4.5,-0.75,0.3,-1.813
2725,4.5,-1,0,-1.629
2725,4.5,-1,0.4,-1.746
2725,4.5,-1.5,0,-1.335
2725,4.5,-1.5,0.4,-1.515
2725,4.5,-2,0,-1.049
2725,4.5,-2,0.4,-1.218
2725,4.5,-2.5,0,-0.792
2725,4.5,-2.5,0.4,-0.922
2725,4.5,-3,0,-0.558
2725,4.5,-3,0.4,-0.661
2725,5,0,0,-2.072
2725,5,0.25,0,-2.133
2725,5,0.5,0,-2.175
2725,5,0.75,0,-2.196
2725,5,1,0,-2.199
2725,5,-0.25,0,-1.985
2725,5,-0.25,0.1,-1.974
2725,5,-0.5,0,-1.872
2725,5,-0.5,0.2,-1.891
2725,5,-0.75,0,-1.737
2725,5,-0.75,0.3,-1.811
2725,5,-1,0,-1.584
2725,5,-1.5,0,-1.264
2725,5,-1.5,0.4,-1.453
2725,5,-2,0,-0.963
2725,5,-2,0.4,-1.128
2725,5.5,0,0,-2.094
2725,5.5,0.25,0,-2.169
2725,5.5,0.75,0,-2.232
2725,5.5,1,0,-2.226
2725,5.5,-0.25,0,-1.989
2725,5.5,-0.25,0.1,-1.987
2725,5.5,-0.5,0,-1.856
2725,5.5,-0.5,0.2,-1.889
2725,5.5,-0.75,0,-1.702
2725,5.5,-0.75,0.3,-1.794
2725,5.5,-1,0,-1.535
2725,5.5,-1,0.4,-1.695
2725,5.5,-1.5,0,-1.194
2725,5.5,-1.5,0.4,-1.379
2725,5.5,-2,0,-0.881
2725,5.5,-2,0.4,-1.032
2725,5.5,-2.5,0.4,-0.716
2750,3.5,0,0,-2.006
2750,3.5,0.25,0,-2.111
2750,3.5,0.75,0,-2.376
2750,3.5,1,0,-2.516
2750,3.5,-0.25,0,-1.911
2750,3.5,-0.25,0.1,-1.906
2750,3.5,-0.5,0,-1.821
2750,3.5,-0.5,0.2,-1.827
2750,3.5,-0.75,0,-1.732
2750,3.5,-0.75,0.3,-1.759
2750,3.5,-1,0,-1.637
2750,3.5,-1,0.4,-1.699
2750,3.5,-1.5,0,-1.423
2750,3.5,-1.5,0.4,-1.536
2750,3.5,-2,0,-1.2
2750,3.5,-2,0.4,-1.33
2750,3.5,-2.5,0,-0.991
2750,3.5,-2.5,0.4,-1.101
2750,3.5,-3,0,-0.797
2750,3.5,-3,0.4,-0.889
2750,3.5,-3.5,0,-0.624
2750,3.5,-3.5,0.4,-0.701
2750,4,0,0,-1.985
2750,4,0.25,0,-2.058
2750,4,0.5,0,-2.129
2750,4,0.75,0,-2.202
2750,4,1,0,-2.277
2750,4,-0.25,0,-1.909
2750,4,-0.25,0.1,-1.896
2750,4,-0.5,0,-1.826
2750,4,-0.5,0.2,-1.825
2750,4,-0.75,0,-1.732
2750,4,-0.75,0.3,-1.762
2750,4,-1,0,-1.623
2750,4,-1,0.4,-1.704
2750,4,-1.5,0,-1.374
2750,4,-1.5,0.4,-1.521
2750,4,-2,0,-1.122
2750,4,-2,0.4,-1.273
2750,4,-2.5,0,-0.889
2750,4,-2.5,0.4,-1.011
2750,4,-3,0,-0.674
2750,4,-3,0.4,-0.774
2750,4,-3.5,0.4,-0.569
2750,4.5,0,0,-1.996
2750,4.5,0.25,0,-2.056
2750,4.5,0.5,0,-2.105
2750,4.5,0.75,0,-2.144
2750,4.5,1,0,-2.174
2750,4.5,-0.25,0,-1.922
2750,4.5,-0.25,0.1,-1.908
2750,4.5,-0.5,0,-1.832
2750,4.5,-0.5,0.2,-1.836
2750,4.5,-0.75,0,-1.721
2750,4.5,-1,0,-1.593
2750,4.5,-1,0.4,-1.707
2750,4.5,-1.5,0,-1.311
2750,4.5,-1.5,0.4,-1.485
2750,4.5,-2,0,-1.037
2750,4.5,-2,0.4,-1.199
2750,4.5,-2.5,0.4,-0.913
2750,4.5,-3,0.4,-0.66
2750,5,0,0,-2.019
2750,5,0.25,0,-2.08
2750,5,0.5,0,-2.122
2750,5,0.75,0,-2.146
2750,5,1,0,-2.154
2750,5,-0.25,0,-1.936
2750,5,-0.25,0.1,-1.927
2750,5,-0.5,0,-1.827
2750,5,-0.5,0.2,-1.848
2750,5,-0.75,0,-1.697
2750,5,-0.75,0.3,-1.772
2750,5,-1,0,-1.551
2750,5,-1,0.4,-1.694
2750,5,-1.5,0.4,-1.428
2750,5,-2,0,-0.952
2750,5,-2,0.4,-1.112
2750,5,-2.5,0.4,-0.812
2750,5.5,0,0,-2.042
2750,5.5,0.25,0,-2.115
2750,5.5,0.5,0,-2.16
2750,5.5,0.75,0,-2.179
2750,5.5,1,0,-2.177
2750,5.5,-0.25,0,-1.941
2750,5.5,-0.25,0.1,-1.94
2750,5.5,-0.5,0,-1.813
2750,5.5,-0.5,0.2,-1.848
2750,5.5,-0.75,0,-1.665
2750,5.5,-0.75,0.3,-1.757
2750,5.5,-1,0,-1.504
2750,5.5,-1,0.4,-1.663
2750,5.5,-1.5,0,-1.174
2750,5.5,-1.5,0.4,-1.356
2750,5.5,-2,0,-0.871
2750,5.5,-2,0.4,-1.02
2750,5.5,-2.5,0,-0.598
2750,5.5,-2.5,0.4,-0.711
2775,3.5,0,0,-1.963
2775,3.5,0.25,0,-2.073
2775,3.5,0.5,0,-2.203
2775,3.5,0.75,0,-2.356
2775,3.5,1,0,-2.5
2775,3.5,-0.25,0,-1.866
2775,3.5,-0.25,0.1,-1.865
2775,3.5,-0.5,0,-1.776
2775,3.5,-0.5,0.2,-1.786
2775,3.5,-0.75,0,-1.687
2775,3.5,-0.75,0.3,-1.719
2775,3.5,-1,0,-1.595
2775,3.5,-1,0.4,-1.66
2775,3.5,-1.5,0,-1.392
2775,3.5,-1.5,0.4,-1.5
2775,3.5,-2,0,-1.182
2775,3.5,-2,0.4,-1.302
2775,3.5,-2.5,0,-0.984
2775,3.5,-2.5,0.4,-1.086
2775,3.5,-3,0,-0.796
2775,3.5,-3,0.4,-0.884
2775,3.5,-3.5,0,-0.628
2775,3.5,-3.5,0.4,-0.703
2775,3.5,-4,0.4,-0.556
2775,4,0,0,-1.937
2775,4,0.25,0,-2.012
2775,4,0.5,0,-2.088
2775,4,0.75,0,-2.168
2775,4,1,0,-2.253
2775,4,-0.25,0,-1.861
2775,4,-0.25,0.1,-1.851
2775,4,-0.5,0,-1.779
2775,4,-0.5,0.2,-1.782
2775,4,-0.75,0,-1.688
2775,4,-0.75,0.3,-1.721
2775,4,-1,0,-1.584
2775,4,-1,0.4,-1.665
2775,4,-1.5,0,-1.346
2775,4,-1.5,0.4,-1.487
2775,4,-2,0,-1.107
2775,4,-2,0.4,-1.25
2775,4,-2.5,0,-0.884
2775,4,-2.5,0.4,-1
2775,4,-3,0,-0.675
2775,4,-3,0.4,-0.771
2775,4.5,0,0,-1.946
2775,4.5,0.25,0,-2.006
2775,4.5,0.5,0,-2.058
2775,4.5,0.75,0,-2.101
2775,4.5,1,0,-2.137
2775,4.5,-0.25,0,-1.873
2775,4.5,-0.25,0.1,-1.862
2775,4.5,-0.5,0,-1.785
2775,4.5,-0.5,0.2,-1.793
2775,4.5,-0.75,0,-1.679
2775,4.5,-0.75,0.3,-1.73
2775,4.5,-1,0,-1.557
2775,4.5,-1,0.4,-1.669
2775,4.5,-1.5,0,-1.288
2775,4.5,-1.5,0.4,-1.455
2775,4.5,-2,0,-1.025
2775,4.5,-2,0.4,-1.18
2775,4.5,-2.5,0,-0.784
2775,4.5,-2.5,0.4,-0.905
2775,4.5,-3,0.4,-0.659
2775,5,0,0,-1.967
2775,5,0.25,0,-2.028
2775,5,0.5,0,-2.071
2775,5,0.75,0,-2.098
2775,5,1,0,-2.11
2775,5,-0.25,0,-1.887
2775,5,-0.25,0.1,-1.88
2775,5,-0.5,0,-1.784
2775,5,-0.5,0.2,-1.805
2775,5,-0.75,0,-1.658
2775,5,-0.75,0.3,-1.733
2775,5,-1,0,-1.517
2775,5,-1,0.4,-1.659
2775,5,-1.5,0,-1.221
2775,5,-1.5,0.4,-1.402
2775,5,-2,0,-0.942
2775,5,-2,0.4,-1.096
2775,5,-2.5,0.4,-0.806
2775,5.5,0,0,-1.991
2775,5.5,0.25,0,-2.062
2775,5.5,0.5,0,-2.106
2775,5.5,0.75,0,-2.128
2775,5.5,1,0,-2.129
2775,5.5,-0.25,0,-1.894
2775,5.5,-0.25,0.1,-1.894
2775,5.5,-0.5,0,-1.771
2775,5.5,-0.5,0.2,-1.807
2775,5.5,-0.75,0,-1.628
2775,5.5,-0.75,0.3,-1.72
2775,5.5,-1,0,-1.473
2775,5.5,-1,0.4,-1.63
2775,5.5,-1.5,0,-1.155
2775,5.5,-1.5,0.4,-1.334
2775,5.5,-2,0,-0.862
2775,5.5,-2,0.4,-1.007
2775,5.5,-2.5,0.4,-0.708
2800,3.5,0,0,-1.922
2800,3.5,0.25,0,-2.038
2800,3.5,0.5,0,-2.176
2800,3.5,0.75,0,-2.338
2800,3.5,1,0,-2.483
2800,3.5,-0.25,0,-1.822
2800,3.5,-0.25,0.1,-1.826
2800,3.5,-0.5,0,-1.731
2800,3.5,-0.5,0.2,-1.747
2800,3.5,-0.75,0,-1.643
2800,3.5,-0.75,0.3,-1.681
2800,3.5,-1,0,-1.554
2800,3.5,-1,0.4,-1.622
2800,3.5,-1.5,0,-1.361
2800,3.5,-1.5,0.4,-1.463
2800,3.5,-2,0,-1.165
2800,3.5,-2,0.4,-1.275
2800,3.5,-2.5,0,-0.976
2800,3.5,-2.5,0.4,-1.071
2800,3.5,-3,0,-0.795
2800,3.5,-3,0.4,-0.879
2800,3.5,-3.5,0,-0.631
2800,3.5,-3.5,0.4,-0.704
2800,4,0,0,-1.891
2800,4,0.25,0,-1.968
2800,4,0.5,0,-2.049
2800,4,0.75,0,-2.136
2800,4,1,0,-2.231
2800,4,-0.25,0,-1.814
2800,4,-0.25,0.1,-1.808
2800,4,-0.5,0,-1.733
2800,4,-0.5,0.2,-1.74
2800,4,-0.75,0,-1.645
2800,4,-0.75,0.3,-1.68
2800,4,-1,0,-1.544
2800,4,-1,0.4,-1.625
2800,4,-1.5,0,-1.319
2800,4,-1.5,0.4,-1.453
2800,4,-2,0,-1.093
2800,4,-2,0.4,-1.227
2800,4,-2.5,0,-0.879
2800,4,-2.5,0.4,-0.988
2800,4,-3,0,-0.676
2800,4,-3,0.4,-0.769
2800,4,-3.5,0.4,-0.576
2800,4.5,0,0,-1.896
2800,4.5,0.25,0,-1.958
2800,4.5,0.5,0,-2.012
2800,4.5,0.75,0,-2.059
2800,4.5,1,0,-2.102
2800,4.5,-0.25,0,-1.825
2800,4.5,-0.25,0.1,-1.816
2800,4.5,-0.5,0,-1.74
2800,4.5,-0.5,0.2,-1.75
2800,4.5,-0.75,0,-1.638
2800,4.5,-0.75,0.3,-1.69
2800,4.5,-1,0,-1.521
2800,4.5,-1,0.4,-1.63
2800,4.5,-1.5,0,-1.264
2800,4.5,-1.5,0.4,-1.424
2800,4.5,-2,0,-1.013
2800,4.5,-2,0.4,-1.16
2800,4.5,-2.5,0,-0.781
2800,4.5,-2.5,0.4,-0.896
2800,4.5,-3,0,-0.562
2800,4.5,-3,0.4,-0.659
2800,5,0,0,-1.917
2800,5,0.25,0,-1.977
2800,5,0.5,0,-2.021
2800,5,0.75,0,-2.05
2800,5,1,0,-2.067
2800,5,-0.25,0,-1.839
2800,5,-0.25,0.1,-1.834
2800,5,-0.5,0,-1.74
2800,5,-0.5,0.2,-1.763
2800,5,-0.75,0,-1.619
2800,5,-0.75,0.3,-1.694
2800,5,-1,0,-1.484
2800,5,-1,0.4,-1.623
2800,5,-1.5,0,-1.201
2800,5,-1.5,0.4,-1.375
2800,5,-2,0,-0.932
2800,5,-2,0.4,-1.081
2800,5,-2.5,0,-0.685
2800,5,-2.5,0.4,-0.8
2800,5,-3,0,-0.458
2800,5.5,0,0,-1.941
2800,5.5,0.25,0,-2.009
2800,5.5,0.5,0,-2.053
2800,5.5,0.75,0,-2.077
2800,5.5,1,0,-2.082
2800,5.5,-0.25,0,-1.848
2800,5.5,-0.25,0.1,-1.849
2800,5.5,-0.5,0,-1.73
2800,5.5,-0.5,0.2,-1.766
2800,5.5,-0.75,0,-1.592
2800,5.5,-0.75,0.3,-1.684
2800,5.5,-1,0,-1.442
2800,5.5,-1,0.4,-1.598
2800,5.5,-1.5,0,-1.136
2800,5.5,-1.5,0.4,-1.311
2800,5.5,-2,0,-0.853
2800,5.5,-2,0.4,-0.995
2800,5.5,-2.5,0.4,-0.703
2825,3.5,0,0,-1.884
2825,3.5,0.25,0,-2.004
2825,3.5,0.5,0,-2.151
2825,3.5,0.75,0,-2.32
2825,3.5,-0.25,0,-1.78
2825,3.5,-0.25,0.1,-1.788
2825,3.5,-0.5,0,-1.688
2825,3.5,-0.5,0.2,-1.709
2825,3.5,-0.75,0,-1.601
2825,3.5,-0.75,0.3,-1.643
2825,3.5,-1,0,-1.514
2825,3.5,-1,0.4,-1.584
2825,3.5,-1.5,0,-1.331
2825,3.5,-1.5,0.4,-1.428
2825,3.5,-2,0,-1.147
2825,3.5,-2,0.4,-1.248
2825,3.5,-2.5,0,-0.969
2825,3.5,-2.5,0.4,-1.057
2825,3.5,-3,0,-0.794
2825,3.5,-3,0.4,-0.874
2825,3.5,-3.5,0,-0.634
2825,3.5,-3.5,0.4,-0.706
2825,3.5,-4,0,-0.516
2825,4,0,0,-1.847
2825,4,0.25,0,-1.927
2825,4,0.5,0,-2.012
2825,4,0.75,0,-2.107
2825,4,1,0,-2.211
2825,4,-0.25,0,-1.769
2825,4,-0.25,0.1,-1.765
2825,4,-0.5,0,-1.689
2825,4,-0.5,0.2,-1.699
2825,4,-0.75,0,-1.602
2825,4,-0.75,0.3,-1.641
2825,4,-1,0,-1.506
2825,4,-1,0.4,-1.587
2825,4,-1.5,0,-1.293
2825,4,-1.5,0.4,-1.42
2825,4,-2,0,-1.079
2825,4,-2,0.4,-1.203
2825,4,-2.5,0,-0.874
2825,4,-2.5,0.4,-0.977
2825,4,-3,0,-0.676
2825,4,-3,0.4,-0.767
2825,4,-3.5,0.4,-0.579
2825,4.5,0,0,-1.849
2825,4.5,0.25,0,-1.911
2825,4.5,0.5,0,-1.967
2825,4.5,0.75,0,-2.019
2825,4.5,1,0,-2.068
2825,4.5,-0.25,0,-1.778
2825,4.5,-0.25,0.1,-1.772
2825,4.5,-0.5,0,-1.695
2825,4.5,-0.5,0.2,-1.708
2825,4.5,-0.75,0,-1.597
2825,4.5,-0.75,0.3,-1.65
2825,4.5,-1,0,-1.485
2825,4.5,-1,0.4,-1.593
2825,4.5,-1.5,0,-1.241
2825,4.5,-1.5,0.4,-1.394
2825,4.5,-2,0,-1.002
2825,4.5,-2,0.4,-1.141
2825,4.5,-2.5,0,-0.777
2825,4.5,-2.5,0.4,-0.888
2825,4.5,-3,0.4,-0.659
2825,4.5,-3.5,0.4,-0.46
2825,5,0,0,-1.868
2825,5,0.25,0,-1.927
2825,5,0.5,0,-1.972
2825,5,0.75,0,-2.005
2825,5,1,0,-2.025
2825,5,-0.25,0,-1.792
2825,5,-0.25,0.1,-1.789
2825,5,-0.5,0,-1.696
2825,5,-0.5,0.2,-1.72
2825,5,-0.75,0,-1.581
2825,5,-0.75,0.3,-1.655
2825,5,-1,0,-1.452
2825,5,-1,0.4,-1.588
2825,5,-1.5,0.4,-1.349
2825,5,-2,0,-0.922
2825,5,-2,0.4,-1.065
2825,5,-2.5,0,-0.682
2825,5,-2.5,0.4,-0.794
2825,5,-3,0.4,-0.553
2825,5.5,0,0,-1.892
2825,5.5,0.25,0,-1.957
2825,5.5,0.5,0,-2.002
2825,5.5,0.75,0,-2.028
2825,5.5,1,0,-2.036
2825,5.5,-0.25,0,-1.802
2825,5.5,-0.25,0.1,-1.805
2825,5.5,-0.5,0.2,-1.726
2825,5.5,-0.75,0,-1.556
2825,5.5,-0.75,0.3,-1.648
2825,5.5,-1,0,-1.412
2825,5.5,-1,0.4,-1.566
2825,5.5,-1.5,0,-1.118
2825,5.5,-1.5,0.4,-1.288
2825,5.5,-2,0,-0.844
2825,5.5,-2,0.4,-0.982
2825,5.5,-2.5,0,-0.592
2825,5.5,-2.5,0.4,-0.699
2850,3.5,0,0,-1.847
2850,3.5,0.25,0,-1.973
2850,3.5,0.5,0,-2.127
2850,3.5,0.75,0,-2.304
2850,3.5,-0.25,0,-1.74
2850,3.5,-0.25,0.1,-1.751
2850,3.5,-0.5,0,-1.646
2850,3.5,-0.5,0.2,-1.673
2850,3.5,-0.75,0,-1.559
2850,3.5,-0.75,0.3,-1.607
2850,3.5,-1,0,-1.474
2850,3.5,-1,0.4,-1.548
2850,3.5,-1.5,0,-1.302
2850,3.5,-1.5,0.4,-1.392
2850,3.5,-2,0,-1.13
2850,3.5,-2,0.4,-1.221
2850,3.5,-2.5,0,-0.962
2850,3.5,-2.5,0.4,-1.043
2850,3.5,-3,0,-0.793
2850,3.5,-3,0.4,-0.869
2850,3.5,-3.5,0,-0.637
2850,3.5,-3.5,0.4,-0.707
2850,3.5,-4,0,-0.522
2850,3.5,-4.5,0,-0.456
2850,4,0,0,-1.804
2850,4,0.25,0,-1.887
2850,4,0.5,0,-1.977
2850,4,0.75,0,-2.08
2850,4,1,0,-2.193
2850,4,-0.25,0,-1.724
2850,4,-0.25,0.1,-1.724
2850,4,-0.5,0,-1.645
2850,4,-0.5,0.2,-1.659
2850,4,-0.75,0,-1.56
2850,4,-0.75,0.3,-1.602
2850,4,-1,0,-1.468
2850,4,-1,0.4,-1.549
2850,4,-1.5,0,-1.267
2850,4,-1.5,0.4,-1.386
2850,4,-2,0,-1.065
2850,4,-2,0.4,-1.181
2850,4,-2.5,0,-0.869
2850,4,-2.5,0.4,-0.966
2850,4,-3,0,-0.677
2850,4,-3,0.4,-0.765
2850,4,-3.5,0.4,-0.582
2850,4.5,0,0,-1.802
2850,4.5,0.25,0,-1.865
2850,4.5,0.5,0,-1.924
2850,4.5,0.75,0,-1.981
2850,4.5,1,0,-2.037
2850,4.5,-0.25,0,-1.732
2850,4.5,-0.25,0.1,-1.728
2850,4.5,-0.5,0,-1.651
2850,4.5,-0.5,0.2,-1.667
2850,4.5,-0.75,0,-1.557
2850,4.5,-0.75,0.3,-1.61
2850,4.5,-1,0,-1.45
2850,4.5,-1,0.4,-1.555
2850,4.5,-1.5,0,-1.219
2850,4.5,-1.5,0.4,-1.364
2850,4.5,-2,0,-0.991
2850,4.5,-2,0.4,-1.122
2850,4.5,-2.5,0,-0.773
2850,4.5,-2.5,0.4,-0.88
2850,4.5,-3,0,-0.566
2850,4.5,-3,0.4,-0.658
2850,4.5,-3.5,0.4,-0.465
2850,5,0,0,-1.82
2850,5,0.25,0,-1.878
2850,5,0.5,0,-1.925
2850,5,0.75,0,-1.96
2850,5,1,0,-1.985
2850,5,-0.25,0,-1.746
2850,5,-0.25,0.1,-1.744
2850,5,-0.5,0,-1.654
2850,5,-0.5,0.2,-1.679
2850,5,-0.75,0.3,-1.617
2850,5,-1,0,-1.42
2850,5,-1,0.4,-1.553
2850,5,-1.5,0,-1.161
2850,5,-1.5,0.4,-1.322
2850,5,-2,0,-0.913
2850,5,-2,0.4,-1.05
2850,5,-2.5,0.4,-0.788
2850,5,-3,0.4,-0.554
2850,5,-3.5,0.4,-0.357
2850,5.5,0,0,-1.843
2850,5.5,0.25,0,-1.907
2850,5.5,0.5,0,-1.952
2850,5.5,0.75,0,-1.979
2850,5.5,1,0,-1.99
2850,5.5,-0.25,0,-1.757
2850,5.5,-0.25,0.1,-1.761
2850,5.5,-0.5,0,-1.648
2850,5.5,-0.5,0.2,-1.687
2850,5.5,-0.75,0,-1.52
2850,5.5,-0.75,0.3,-1.612
2850,5.5,-1,0,-1.382
2850,5.5,-1,0.4,-1.533
2850,5.5,-1.5,0,-1.1
2850,5.5,-1.5,0.4,-1.265
2850,5.5,-2,0,-0.835
2850,5.5,-2,0.4,-0.969
2850,5.5,-2.5,0.4,-0.695
2875,3.5,0,0,-1.812
2875,3.5,0.25,0,-1.944
2875,3.5,0.5,0,-2.106
2875,3.5,0.75,0,-2.288
2875,3.5,1,0,-2.43
2875,3.5,-0.25,0,-1.702
2875,3.5,-0.25,0.1,-1.717
2875,3.5,-0.5,0,-1.606
2875,3.5,-0.5,0.2,-1.638
2875,3.5,-0.75,0,-1.519
2875,3.5,-0.75,0.3,-1.571
2875,3.5,-1,0,-1.436
2875,3.5,-1,0.4,-1.513
2875,3.5,-1.5,0,-1.273
2875,3.5,-1.5,0.4,-1.358
2875,3.5,-2,0,-1.114
2875,3.5,-2,0.4,-1.195
2875,3.5,-2.5,0,-0.954
2875,3.5,-2.5,0.4,-1.028
2875,3.5,-3,0,-0.792
2875,3.5,-3,0.4,-0.865
2875,3.5,-3.5,0,-0.64
2875,3.5,-3.5,0.4,-0.708
2875,3.5,-4,0,-0.528
2875,4,0,0,-1.762
2875,4,0.25,0,-1.848
2875,4,0.5,0,-1.944
2875,4,0.75,0,-2.054
2875,4,1,0,-2.177
2875,4,-0.25,0,-1.682
2875,4,-0.25,0.1,-1.685
2875,4,-0.5,0,-1.602
2875,4,-0.5,0.2,-1.62
2875,4,-0.75,0,-1.519
2875,4,-0.75,0.3,-1.564
2875,4,-1,0,-1.431
2875,4,-1,0.4,-1.512
2875,4,-1.5,0,-1.241
2875,4,-1.5,0.4,-1.353
2875,4,-2,0,-1.051
2875,4,-2,0.4,-1.158
2875,4,-2.5,0,-0.864
2875,4,-2.5,0.4,-0.956
2875,4,-3,0,-0.677
2875,4,-3,0.4,-0.763
2875,4,-3.5,0.4,-0.585
2875,4.5,0,0,-1.757
2875,4.5,0.25,0,-1.821
2875,4.5,0.5,0,-1.883
2875,4.5,0.75,0,-1.945
2875,4.5,1,0,-2.007
2875,4.5,-0.25,0,-1.687
2875,4.5,-0.25,0.1,-1.686
2875,4.5,-0.5,0,-1.608
2875,4.5,-0.5,0.2,-1.626
2875,4.5,-0.75,0,-1.517
2875,4.5,-0.75,0.3,-1.572
2875,4.5,-1,0,-1.415
2875,4.5,-1,0.4,-1.518
2875,4.5,-1.5,0,-1.196
2875,4.5,-1.5,0.4,-1.334
2875,4.5,-2,0,-0.98
2875,4.5,-2,0.4,-1.103
2875,4.5,-2.5,0,-0.77
2875,4.5,-2.5,0.4,-0.872
2875,4.5,-3,0,-0.567
2875,4.5,-3,0.4,-0.658
2875,5,0,0,-1.773
2875,5,0.25,0,-1.831
2875,5,0.5,0,-1.879
2875,5,0.75,0,-1.917
2875,5,1,0,-1.947
2875,5,-0.25,0,-1.7
2875,5,-0.25,0.1,-1.701
2875,5,-0.5,0,-1.612
2875,5,-0.5,0.2,-1.639
2875,5,-0.75,0,-1.506
2875,5,-0.75,0.3,-1.579
2875,5,-1,0,-1.388
2875,5,-1,0.4,-1.518
2875,5,-1.5,0,-1.141
2875,5,-1.5,0.4,-1.296
2875,5,-2,0,-0.903
2875,5,-2,0.4,-1.034
2875,5,-2.5,0,-0.677
2875,5,-2.5,0.4,-0.782
2875,5,-3,0.4,-0.555
2875,5.5,0,0,-1.795
2875,5.5,0.25,0,-1.858
2875,5.5,0.5,0,-1.903
2875,5.5,0.75,0,-1.932
2875,5.5,1,0,-1.946
2875,5.5,-0.25,0,-1.712
2875,5.5,-0.25,0.1,-1.718
2875,5.5,-0.5,0,-1.607
2875,5.5,-0.5,0.2,-1.648
2875,5.5,-0.75,0,-1.485
2875,5.5,-0.75,0.3,-1.576
2875,5.5,-1,0,-1.352
