source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,766.0,1.1522882E-15,8.9163876E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,768.0,9.082377E-16,9.4511195E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,770.0,7.3221684E-16,9.039103E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,772.0,6.7309865E-16,8.142747E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,774.0,7.360741E-16,8.0459005E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,776.0,8.820284E-16,8.8011746E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,778.0,1.0468926E-15,9.222418E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,780.0,1.1708704E-15,8.8346284E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,782.0,1.2173571E-15,8.287559E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,784.0,1.1934471E-15,8.449928E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,786.0,1.1224798E-15,8.9554325E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,788.0,1.045932E-15,8.946454E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,790.0,9.989555E-16,8.305365E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,792.0,9.943007E-16,7.759936E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,794.0,1.0240237E-15,7.963995E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,796.0,1.06154E-15,8.4902745E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,798.0,1.0759148E-15,8.6124834E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,800.0,1.0521467E-15,8.309634E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,802.0,9.873339E-16,8.073775E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,804.0,9.001111E-16,8.237513E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,806.0,8.210484E-16,8.5225656E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,808.0,7.7388736E-16,8.509344E-17
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,810.0,7.7498067E-16,8.2696316E-17
